Tempo (s);Carga (g);Posicao (mm)
5,068;-0,1;24,6
5,068;-0,1;24,6
5,08;-0,1;24,6
5,08;-0,1;24,6
5,08;-0,1;24,6
5,094;-0,1;24,6
5,094;-0,1;24,6
5,094;-0,1;24,6
5,106;-0,1;24,6
5,106;-0,1;24,6
5,106;-0,1;24,6
5,119;-0,1;24,6
5,119;-0,1;24,6
5,119;-0,1;24,6
5,132;-0,1;24,6
5,132;-0,1;24,6
5,132;-0,1;24,6
5,144;-0,1;24,6
5,144;-0,1;24,6
5,144;-0,1;24,6
5,157;-0,1;24,6
5,157;-0,1;24,6
5,157;-0,1;24,6
5,171;-0,1;24,6
5,171;-0,1;24,6
5,171;-0,1;24,6
5,183;-0,1;24,6
5,183;-0,1;24,6
5,183;-0,1;24,6
5,196;-0,1;24,6
5,196;-0,1;24,6
5,196;-0,1;24,6
5,208;-0,1;24,6
5,208;-0,1;24,6
5,208;-0,1;24,6
5,221;-0,1;24,6
5,221;-0,1;24,6
5,221;-0,1;24,6
5,234;-0,1;24,6
5,234;-0,1;24,6
5,234;-0,1;24,6
5,246;-0,1;24,6
5,246;-0,1;24,6
5,246;-0,1;24,6
5,26;-0,1;24,6
5,26;-0,1;24,6
5,26;-0,1;24,6
5,272;-0,1;24,6
5,272;-0,1;24,6
5,272;-0,1;24,6
5,284;-0,1;24,6
5,284;-0,1;24,6
5,284;-0,1;24,6
5,298;-0,1;24,6
5,298;-0,1;24,6
5,298;-0,1;24,6
5,311;-0,1;24,6
5,311;-0,1;24,6
5,311;-0,1;24,6
5,323;-0,1;24,6
5,323;-0,1;24,6
5,323;-0,1;24,6
5,335;-0,2;24,6
5,335;-0,2;24,6
5,335;-0,2;24,6
5,349;-0,2;24,6
5,349;-0,2;24,6
5,349;-0,2;24,6
5,361;-0,2;24,6
5,361;-0,2;24,6
5,361;-0,2;24,6
5,374;-0,2;24,6
5,374;-0,2;24,6
5,374;-0,2;24,6
5,387;-0,2;24,6
5,387;-0,2;24,6
5,387;-0,2;24,6
5,4;-0,2;24,6
5,4;-0,2;24,6
5,4;-0,2;24,6
5,412;-0,2;24,6
5,412;-0,2;24,6
5,412;-0,2;24,6
5,425;-0,2;24,6
5,425;-0,2;24,6
5,425;-0,2;24,6
5,438;-0,2;24,6
5,438;-0,2;24,6
5,438;-0,2;24,6
5,451;-0,2;24,6
5,451;-0,2;24,6
5,451;-0,2;24,6
5,463;-0,2;24,6
5,463;-0,2;24,6
5,463;-0,2;24,6
5,476;-0,2;24,6
5,476;-0,2;24,6
5,476;-0,2;24,6
5,489;-0,2;24,6
5,489;-0,2;24,6
5,489;-0,2;24,6
5,501;-0,2;24,6
5,501;-0,2;24,6
5,501;-0,2;24,6
5,515;-0,2;24,6
5,515;-0,2;24,6
5,515;-0,2;24,6
5,527;-0,2;24,6
5,527;-0,2;24,6
5,527;-0,2;24,6
5,539;-0,2;24,6
5,539;-0,2;24,6
5,539;-0,2;24,6
5,553;-0,2;24,6
5,553;-0,2;24,6
5,553;-0,2;24,6
5,565;-0,2;24,6
5,565;-0,2;24,6
5,565;-0,2;24,6
5,578;-0,2;24,6
5,578;-0,2;24,6
5,578;-0,2;24,6
5,591;-0,2;24,6
5,591;-0,2;24,6
5,591;-0,2;24,6
5,604;-0,2;24,6
5,604;-0,2;24,6
5,604;-0,2;24,6
5,616;-0,2;24,6
5,616;-0,2;24,6
5,616;-0,2;24,6
5,629;-0,2;24,6
5,629;-0,2;24,6
5,629;-0,2;24,6
5,642;-0,2;24,6
5,642;-0,2;24,6
5,642;-0,2;24,6
5,655;-0,2;24,6
5,655;-0,2;24,6
5,655;-0,2;24,6
5,667;-0,2;24,6
5,667;-0,2;24,6
5,667;-0,2;24,6
5,68;-0,2;24,6
5,68;-0,2;24,6
5,68;-0,2;24,6
5,693;-0,2;24,6
5,693;-0,2;24,6
5,693;-0,2;24,6
5,705;-0,2;24,6
5,705;-0,2;24,6
5,705;-0,2;24,6
5,718;-0,2;24,6
5,718;-0,2;24,6
5,718;-0,2;24,6
5,732;-0,2;24,6
5,732;-0,2;24,6
5,732;-0,2;24,6
5,744;-0,2;24,6
5,744;-0,2;24,6
5,744;-0,2;24,6
5,756;-0,2;24,6
5,756;-0,2;24,6
5,756;-0,2;24,6
5,77;-0,2;24,6
5,77;-0,2;24,6
5,77;-0,2;24,6
5,782;-0,2;24,6
5,782;-0,2;24,6
5,782;-0,2;24,6
5,795;-0,2;24,6
5,795;-0,2;24,6
5,795;-0,2;24,6
5,808;-0,2;24,6
5,808;-0,2;24,6
5,808;-0,2;24,6
5,821;-0,2;24,6
5,821;-0,2;24,6
5,821;-0,2;24,6
5,833;-0,2;24,6
5,833;-0,2;24,6
5,833;-0,2;24,6
5,845;-0,2;24,6
5,845;-0,2;24,6
5,845;-0,2;24,6
5,859;-0,2;24,6
5,859;-0,2;24,6
5,859;-0,2;24,6
5,872;-0,2;24,6
5,872;-0,2;24,6
5,872;-0,2;24,6
5,884;-0,2;24,6
5,884;-0,2;24,6
5,884;-0,2;24,6
5,897;-0,2;24,6
5,897;-0,2;24,6
5,897;-0,2;24,6
5,91;-0,2;24,6
5,91;-0,2;24,6
5,91;-0,2;24,6
5,922;-0,2;24,6
5,922;-0,2;24,6
5,922;-0,2;24,6
5,936;-0,2;24,6
5,936;-0,2;24,6
5,936;-0,2;24,6
5,948;-0,2;24,6
5,948;-0,2;24,6
5,948;-0,2;24,6
5,961;-0,2;24,6
5,961;-0,2;24,6
5,961;-0,2;24,6
5,973;-0,2;24,6
5,973;-0,2;24,6
5,973;-0,2;24,6
5,986;-0,2;24,6
5,986;-0,2;24,6
5,986;-0,2;24,6
5,999;-0,2;24,6
5,999;-0,2;24,6
5,999;-0,2;24,6
6,012;-0,1;24,6
6,012;-0,1;24,6
6,012;-0,1;24,6
6,025;-0,2;24,6
6,025;-0,2;24,6
6,025;-0,2;24,6
6,038;-0,2;24,6
6,038;-0,2;24,6
6,038;-0,2;24,6
6,05;-0,2;24,6
6,05;-0,2;24,6
6,05;-0,2;24,6
6,062;-0,2;24,6
6,062;-0,2;24,6
6,062;-0,2;24,6
6,076;-0,2;24,6
6,076;-0,2;24,6
6,076;-0,2;24,6
6,088;-0,2;24,6
6,088;-0,2;24,6
6,088;-0,2;24,6
6,101;-0,2;24,6
6,101;-0,2;24,6
6,101;-0,2;24,6
6,114;-0,2;24,6
6,114;-0,2;24,6
6,114;-0,2;24,6
6,126;-0,2;24,6
6,126;-0,2;24,6
6,126;-0,2;24,6
6,139;-0,2;24,6
6,139;-0,2;24,6
6,139;-0,2;24,6
6,153;-0,2;24,6
6,153;-0,2;24,6
6,153;-0,2;24,6
6,165;-0,2;24,6
6,165;-0,2;24,6
6,165;-0,2;24,6
6,177;-0,2;24,6
6,177;-0,2;24,6
6,177;-0,2;24,6
6,19;-0,2;24,6
6,19;-0,2;24,6
6,19;-0,2;24,6
6,203;-0,2;24,6
6,203;-0,2;24,6
6,203;-0,2;24,6
6,216;-0,2;24,6
6,216;-0,2;24,6
6,216;-0,2;24,6
6,228;-0,2;24,6
6,228;-0,2;24,6
6,228;-0,2;24,6
6,241;-0,2;24,6
6,241;-0,2;24,6
6,241;-0,2;24,6
6,254;-0,2;24,6
6,254;-0,2;24,6
6,254;-0,2;24,6
6,266;-0,2;24,6
6,266;-0,2;24,6
6,266;-0,2;24,6
6,28;-0,2;24,6
6,28;-0,2;24,6
6,28;-0,2;24,6
6,293;-0,2;24,6
6,293;-0,2;24,6
6,293;-0,2;24,6
6,305;-0,2;24,6
6,305;-0,2;24,6
6,305;-0,2;24,6
6,317;-0,2;24,6
6,317;-0,2;24,6
6,317;-0,2;24,6
6,331;-0,2;24,6
6,331;-0,2;24,6
6,331;-0,2;24,6
6,343;-0,2;24,6
6,343;-0,2;24,6
6,343;-0,2;24,6
6,356;-0,2;24,6
6,356;-0,2;24,6
6,356;-0,2;24,6
6,369;-0,2;24,6
6,369;-0,2;24,6
6,369;-0,2;24,6
6,381;-0,2;24,6
6,381;-0,2;24,6
6,381;-0,2;24,6
6,394;-0,2;24,6
6,394;-0,2;24,6
6,394;-0,2;24,6
6,407;-0,2;24,6
6,407;-0,2;24,6
6,407;-0,2;24,6
6,42;-0,2;24,6
6,42;-0,2;24,6
6,42;-0,2;24,6
6,433;-0,2;24,6
6,433;-0,2;24,6
6,433;-0,2;24,6
6,445;-0,2;24,6
6,445;-0,2;24,6
6,445;-0,2;24,6
6,458;-0,2;24,6
6,458;-0,2;24,6
6,458;-0,2;24,6
6,471;-0,2;24,6
6,471;-0,2;24,6
6,471;-0,2;24,6
6,483;-0,2;24,6
6,483;-0,2;24,6
6,483;-0,2;24,6
6,497;-0,2;24,6
6,497;-0,2;24,6
6,497;-0,2;24,6
6,509;-0,2;24,6
6,509;-0,2;24,6
6,509;-0,2;24,6
6,521;-0,2;24,6
6,521;-0,2;24,6
6,521;-0,2;24,6
6,535;-0,2;24,6
6,535;-0,2;24,6
6,535;-0,2;24,6
6,547;-0,2;24,6
6,547;-0,2;24,6
6,547;-0,2;24,6
6,56;-0,2;24,6
6,56;-0,2;24,6
6,56;-0,2;24,6
6,573;-0,2;24,6
6,573;-0,2;24,6
6,573;-0,2;24,6
6,586;-0,2;24,6
6,586;-0,2;24,6
6,586;-0,2;24,6
6,598;-0,2;24,6
6,598;-0,2;24,6
6,598;-0,2;24,6
6,611;-0,2;24,6
6,611;-0,2;24,6
6,611;-0,2;24,6
6,624;-0,2;24,6
6,624;-0,2;24,6
6,624;-0,2;24,6
6,637;-0,2;24,6
6,637;-0,2;24,6
6,637;-0,2;24,6
6,649;-0,2;24,6
6,649;-0,2;24,6
6,649;-0,2;24,6
6,662;-0,2;24,6
6,662;-0,2;24,6
6,662;-0,2;24,6
6,675;-0,2;24,6
6,675;-0,2;24,6
6,675;-0,2;24,6
6,687;-0,2;24,6
6,687;-0,2;24,6
6,687;-0,2;24,6
6,7;-0,2;24,6
6,7;-0,2;24,6
6,7;-0,2;24,6
6,714;-0,2;24,6
6,714;-0,2;24,6
6,714;-0,2;24,6
6,726;-0,2;24,6
6,726;-0,2;24,6
6,726;-0,2;24,6
6,738;-0,2;24,6
6,738;-0,2;24,6
6,738;-0,2;24,6
6,752;-0,2;24,6
6,752;-0,2;24,6
6,752;-0,2;24,6
6,764;-0,2;24,6
6,764;-0,2;24,6
6,764;-0,2;24,6
6,777;-0,2;24,6
6,777;-0,2;24,6
6,777;-0,2;24,6
6,79;-0,2;24,6
6,79;-0,2;24,6
6,79;-0,2;24,6
6,802;-0,2;24,6
6,802;-0,2;24,6
6,802;-0,2;24,6
6,815;-0,2;24,6
6,815;-0,2;24,6
6,815;-0,2;24,6
6,827;-0,2;24,6
6,827;-0,2;24,6
6,827;-0,2;24,6
6,841;-0,2;24,6
6,841;-0,2;24,6
6,841;-0,2;24,6
6,854;-0,2;24,6
6,854;-0,2;24,6
6,854;-0,2;24,6
6,866;-0,2;24,6
6,866;-0,2;24,6
6,866;-0,2;24,6
6,879;-0,2;24,6
6,879;-0,2;24,6
6,879;-0,2;24,6
6,892;-0,2;24,6
6,892;-0,2;24,6
6,892;-0,2;24,6
6,904;-0,2;24,6
6,904;-0,2;24,6
6,904;-0,2;24,6
6,918;-0,2;24,6
6,918;-0,2;24,6
6,918;-0,2;24,6
6,93;-0,2;24,6
6,93;-0,2;24,6
6,93;-0,2;24,6
6,943;-0,2;24,6
6,943;-0,2;24,6
6,943;-0,2;24,6
6,955;-0,2;24,6
6,955;-0,2;24,6
6,955;-0,2;24,6
6,968;-0,2;24,6
6,968;-0,2;24,6
6,968;-0,2;24,6
6,981;-0,2;24,6
6,981;-0,2;24,6
6,981;-0,2;24,6
6,994;-0,2;24,6
6,994;-0,2;24,6
6,994;-0,2;24,6
7,007;-0,2;24,6
7,007;-0,2;24,6
7,007;-0,2;24,6
7,02;-0,2;24,6
7,02;-0,2;24,6
7,02;-0,2;24,6
7,032;-0,2;24,6
7,032;-0,2;24,6
7,032;-0,2;24,6
7,045;-0,2;24,6
7,045;-0,2;24,6
7,045;-0,2;24,6
7,058;-0,2;24,6
7,058;-0,2;24,6
7,058;-0,2;24,6
7,07;-0,2;24,6
7,07;-0,2;24,6
7,07;-0,2;24,6
7,083;-0,2;24,6
7,083;-0,2;24,6
7,083;-0,2;24,6
7,096;-0,2;24,6
7,096;-0,2;24,6
7,096;-0,2;24,6
7,108;-0,2;24,6
7,108;-0,2;24,6
7,108;-0,2;24,6
7,121;-0,2;24,6
7,121;-0,2;24,6
7,121;-0,2;24,6
7,135;-0,2;24,6
7,135;-0,2;24,6
7,135;-0,2;24,6
7,147;-0,2;24,6
7,147;-0,2;24,6
7,147;-0,2;24,6
7,159;-0,2;24,6
7,159;-0,2;24,6
7,159;-0,2;24,6
7,173;-0,2;24,6
7,173;-0,2;24,6
7,173;-0,2;24,6
7,185;-0,2;24,6
7,185;-0,2;24,6
7,185;-0,2;24,6
7,198;-0,2;24,6
7,198;-0,2;24,6
7,198;-0,2;24,6
7,21;-0,2;24,6
7,21;-0,2;24,6
7,21;-0,2;24,6
7,223;-0,2;24,6
7,223;-0,2;24,6
7,223;-0,2;24,6
7,236;-0,2;24,6
7,236;-0,2;24,6
7,236;-0,2;24,6
7,248;-0,2;24,6
7,248;-0,2;24,6
7,248;-0,2;24,6
7,262;-0,2;24,6
7,262;-0,2;24,6
7,262;-0,2;24,6
7,275;-0,2;24,6
7,275;-0,2;24,6
7,275;-0,2;24,6
7,287;-0,2;24,6
7,287;-0,2;24,6
7,287;-0,2;24,6
7,299;-0,2;24,6
7,299;-0,2;24,6
7,299;-0,2;24,6
7,313;-0,2;24,6
7,313;-0,2;24,6
7,313;-0,2;24,6
7,325;-0,2;24,6
7,325;-0,2;24,6
7,325;-0,2;24,6
7,338;-0,2;24,6
7,338;-0,2;24,6
7,338;-0,2;24,6
7,351;-0,2;24,6
7,351;-0,2;24,6
7,351;-0,2;24,6
7,363;-0,2;24,6
7,363;-0,2;24,6
7,363;-0,2;24,6
7,376;-0,2;24,6
7,376;-0,2;24,6
7,376;-0,2;24,6
7,389;-0,2;24,6
7,389;-0,2;24,6
7,389;-0,2;24,6
7,402;-0,2;24,6
7,402;-0,2;24,6
7,402;-0,2;24,6
7,415;-0,2;24,6
7,415;-0,2;24,6
7,415;-0,2;24,6
7,427;-0,2;24,6
7,427;-0,2;24,6
7,427;-0,2;24,6
7,44;-0,2;24,6
7,44;-0,2;24,6
7,44;-0,2;24,6
7,453;-0,2;24,6
7,453;-0,2;24,6
7,453;-0,2;24,6
7,465;-0,2;24,6
7,465;-0,2;24,6
7,465;-0,2;24,6
7,479;-0,2;24,6
7,479;-0,2;24,6
7,479;-0,2;24,6
7,491;-0,2;24,6
7,491;-0,2;24,6
7,491;-0,2;24,6
7,503;-0,2;24,6
7,503;-0,2;24,6
7,503;-0,2;24,6
7,517;-0,2;24,6
7,517;-0,2;24,6
7,517;-0,2;24,6
7,529;-0,2;24,6
7,529;-0,2;24,6
7,529;-0,2;24,6
7,542;-0,2;24,6
7,542;-0,2;24,6
7,542;-0,2;24,6
7,555;-0,2;24,6
7,555;-0,2;24,6
7,555;-0,2;24,6
7,568;-0,2;24,6
7,568;-0,2;24,6
7,568;-0,2;24,6
7,58;-0,2;24,6
7,58;-0,2;24,6
7,58;-0,2;24,6
7,593;-0,2;24,6
7,593;-0,2;24,6
7,593;-0,2;24,6
7,606;-0,2;24,6
7,606;-0,2;24,6
7,606;-0,2;24,6
7,619;-0,2;24,6
7,619;-0,2;24,6
7,619;-0,2;24,6
7,631;-0,2;24,6
7,631;-0,2;24,6
7,631;-0,2;24,6
7,645;-0,2;24,6
7,645;-0,2;24,6
7,645;-0,2;24,6
7,657;-0,2;24,6
7,657;-0,2;24,6
7,657;-0,2;24,6
7,669;-0,2;24,6
7,669;-0,2;24,6
7,669;-0,2;24,6
7,682;-0,2;24,6
7,682;-0,2;24,6
7,682;-0,2;24,6
7,696;-0,2;24,6
7,696;-0,2;24,6
7,696;-0,2;24,6
7,708;-0,2;24,6
7,708;-0,2;24,6
7,708;-0,2;24,6
7,721;-0,2;24,6
7,721;-0,2;24,6
7,721;-0,2;24,6
7,734;-0,2;24,6
7,734;-0,2;24,6
7,734;-0,2;24,6
7,746;-0,2;24,6
7,746;-0,2;24,6
7,746;-0,2;24,6
7,759;-0,2;24,6
7,759;-0,2;24,6
7,759;-0,2;24,6
7,772;-0,2;24,6
7,772;-0,2;24,6
7,772;-0,2;24,6
7,785;-0,2;24,6
7,785;-0,2;24,6
7,785;-0,2;24,6
7,797;-0,2;24,6
7,797;-0,2;24,6
7,797;-0,2;24,6
7,809;-0,2;24,6
7,809;-0,2;24,6
7,809;-0,2;24,6
7,823;-0,2;24,6
7,823;-0,2;24,6
7,823;-0,2;24,6
7,836;-0,2;24,6
7,836;-0,2;24,6
7,836;-0,2;24,6
7,848;-0,2;24,6
7,848;-0,2;24,6
7,848;-0,2;24,6
7,862;-0,3;24,6
7,862;-0,3;24,6
7,862;-0,3;24,6
7,874;-0,3;24,6
7,874;-0,3;24,6
7,874;-0,3;24,6
7,886;-0,3;24,6
7,886;-0,3;24,6
7,886;-0,3;24,6
7,9;-0,3;24,6
7,9;-0,3;24,6
7,9;-0,3;24,6
7,912;-0,3;24,6
7,912;-0,3;24,6
7,912;-0,3;24,6
7,925;-0,3;24,6
7,925;-0,3;24,6
7,925;-0,3;24,6
7,937;-0,3;24,6
7,937;-0,3;24,6
7,937;-0,3;24,6
7,95;-0,3;24,6
7,95;-0,3;24,6
7,95;-0,3;24,6
7,963;-0,3;24,6
7,963;-0,3;24,6
7,963;-0,3;24,6
7,976;-0,3;24,6
7,976;-0,3;24,6
7,976;-0,3;24,6
7,989;-0,3;24,6
7,989;-0,3;24,6
7,989;-0,3;24,6
8,002;-0,3;24,6
8,002;-0,3;24,6
8,002;-0,3;24,6
8,014;-0,2;24,6
8,014;-0,2;24,6
8,014;-0,2;24,6
8,027;-0,2;24,6
8,027;-0,2;24,6
8,027;-0,2;24,6
8,04;-0,2;24,6
8,04;-0,2;24,6
8,04;-0,2;24,6
8,052;-0,2;24,6
8,052;-0,2;24,6
8,052;-0,2;24,6
8,065;-0,2;24,6
8,065;-0,2;24,6
8,065;-0,2;24,6
8,078;-0,2;24,6
8,078;-0,2;24,6
8,078;-0,2;24,6
8,09;-0,2;24,6
8,09;-0,2;24,6
8,09;-0,2;24,6
8,103;-0,2;24,6
8,103;-0,2;24,6
8,103;-0,2;24,6
8,117;-0,2;24,6
8,117;-0,2;24,6
8,117;-0,2;24,6
8,129;-0,2;24,6
8,129;-0,2;24,6
8,129;-0,2;24,6
8,142;-0,2;24,6
8,142;-0,2;24,6
8,142;-0,2;24,6
8,155;-0,2;24,6
8,155;-0,2;24,6
8,155;-0,2;24,6
8,167;-0,2;24,6
8,167;-0,2;24,6
8,167;-0,2;24,6
8,18;-0,2;24,6
8,18;-0,2;24,6
8,18;-0,2;24,6
8,192;-0,2;24,6
8,192;-0,2;24,6
8,192;-0,2;24,6
8,206;-0,2;24,6
8,206;-0,2;24,6
8,206;-0,2;24,6
8,218;-0,2;24,6
8,218;-0,2;24,6
8,218;-0,2;24,6
8,23;-0,2;24,6
8,23;-0,2;24,6
8,23;-0,2;24,6
8,244;-0,2;24,6
8,244;-0,2;24,6
8,244;-0,2;24,6
8,257;-0,2;24,6
8,257;-0,2;24,6
8,257;-0,2;24,6
8,269;-0,2;24,6
8,269;-0,2;24,6
8,269;-0,2;24,6
8,283;-0,2;24,6
8,283;-0,2;24,6
8,283;-0,2;24,6
8,295;-0,2;24,6
8,295;-0,2;24,6
8,295;-0,2;24,6
8,307;-0,2;24,6
8,307;-0,2;24,6
8,307;-0,2;24,6
8,32;-0,2;24,6
8,32;-0,2;24,6
8,32;-0,2;24,6
8,333;-0,2;24,6
8,333;-0,2;24,6
8,333;-0,2;24,6
8,346;-0,2;24,6
8,346;-0,2;24,6
8,346;-0,2;24,6
8,358;-0,2;24,6
8,358;-0,2;24,6
8,358;-0,2;24,6
8,371;-0,2;24,6
8,371;-0,2;24,6
8,371;-0,2;24,6
8,384;-0,2;24,6
8,384;-0,2;24,6
8,384;-0,2;24,6
8,397;-0,2;24,6
8,397;-0,2;24,6
8,397;-0,2;24,6
8,41;-0,2;24,6
8,41;-0,2;24,6
8,41;-0,2;24,6
8,423;-0,2;24,6
8,423;-0,2;24,6
8,423;-0,2;24,6
8,435;-0,2;24,6
8,435;-0,2;24,6
8,435;-0,2;24,6
8,447;-0,2;24,6
8,447;-0,2;24,6
8,447;-0,2;24,6
8,461;-0,2;24,6
8,461;-0,2;24,6
8,461;-0,2;24,6
8,473;-0,2;24,6
8,473;-0,2;24,6
8,473;-0,2;24,6
8,486;-0,2;24,6
8,486;-0,2;24,6
8,486;-0,2;24,6
8,499;-0,2;24,6
8,499;-0,2;24,6
8,499;-0,2;24,6
8,511;-0,2;24,6
8,511;-0,2;24,6
8,511;-0,2;24,6
8,524;-0,2;24,6
8,524;-0,2;24,6
8,524;-0,2;24,6
8,538;-0,2;24,6
8,538;-0,2;24,6
8,538;-0,2;24,6
8,55;-0,2;24,6
8,55;-0,2;24,6
8,55;-0,2;24,6
8,563;-0,2;24,6
8,563;-0,2;24,6
8,563;-0,2;24,6
8,575;-0,2;24,6
8,575;-0,2;24,6
8,575;-0,2;24,6
8,588;-0,2;24,6
8,588;-0,2;24,6
8,588;-0,2;24,6
8,601;-0,2;24,6
8,601;-0,2;24,6
8,601;-0,2;24,6
8,613;-0,2;24,6
8,613;-0,2;24,6
8,613;-0,2;24,6
8,627;-0,2;24,6
8,627;-0,2;24,6
8,627;-0,2;24,6
8,639;-0,2;24,6
8,639;-0,2;24,6
8,639;-0,2;24,6
8,651;-0,2;24,6
8,651;-0,2;24,6
8,651;-0,2;24,6
8,664;-0,2;24,6
8,664;-0,2;24,6
8,664;-0,2;24,6
8,678;-0,2;24,6
8,678;-0,2;24,6
8,678;-0,2;24,6
8,69;-0,2;24,6
8,69;-0,2;24,6
8,69;-0,2;24,6
8,703;-0,2;24,6
8,703;-0,2;24,6
8,703;-0,2;24,6
8,716;-0,2;24,6
8,716;-0,2;24,6
8,716;-0,2;24,6
8,728;-0,2;24,6
8,728;-0,2;24,6
8,728;-0,2;24,6
8,741;-0,2;24,6
8,741;-0,2;24,6
8,741;-0,2;24,6
8,754;-0,2;24,6
8,754;-0,2;24,6
8,754;-0,2;24,6
8,767;-0,2;24,6
8,767;-0,2;24,6
8,767;-0,2;24,6
8,779;-0,2;24,6
8,779;-0,2;24,6
8,779;-0,2;24,6
8,792;-0,2;24,6
8,792;-0,2;24,6
8,792;-0,2;24,6
8,805;-0,2;24,6
8,805;-0,2;24,6
8,805;-0,2;24,6
8,818;-0,2;24,6
8,818;-0,2;24,6
8,818;-0,2;24,6
8,83;-0,2;24,6
8,83;-0,2;24,6
8,83;-0,2;24,6
8,844;-0,2;24,6
8,844;-0,2;24,6
8,844;-0,2;24,6
8,856;-0,2;24,6
8,856;-0,2;24,6
8,856;-0,2;24,6
8,868;-0,2;24,6
8,868;-0,2;24,6
8,868;-0,2;24,6
8,882;-0,2;24,6
8,882;-0,2;24,6
8,882;-0,2;24,6
8,894;-0,2;24,6
8,894;-0,2;24,6
8,894;-0,2;24,6
8,907;-0,2;24,6
8,907;-0,2;24,6
8,907;-0,2;24,6
8,919;-0,2;24,6
8,919;-0,2;24,6
8,919;-0,2;24,6
8,933;-0,2;24,6
8,933;-0,2;24,6
8,933;-0,2;24,6
8,945;-0,2;24,6
8,945;-0,2;24,6
8,945;-0,2;24,6
8,96;-0,2;24,6
8,96;-0,2;24,6
8,96;-0,2;24,6
8,974;-0,2;24,5
8,974;-0,2;24,5
8,974;-0,2;24,5
8,987;-0,2;24,5
8,987;-0,2;24,5
8,987;-0,2;24,5
9;-0,1;24,4
9;-0,1;24,4
9;-0,1;24,4
9,013;-0,1;24,3
9,013;-0,1;24,3
9,013;-0,1;24,3
9,026;-0,1;24,3
9,026;-0,1;24,3
9,026;-0,1;24,3
9,039;0;24,2
9,039;0;24,2
9,039;0;24,2
9,053;0,1;24,1
9,053;0,1;24,1
9,053;0,1;24,1
9,066;0,1;24,1
9,066;0,1;24,1
9,066;0,1;24,1
9,079;0,2;24
9,079;0,2;24
9,079;0,2;24
9,093;0,2;23,9
9,093;0,2;23,9
9,093;0,2;23,9
9,106;0,3;23,9
9,106;0,3;23,9
9,106;0,3;23,9
9,119;0,3;23,8
9,119;0,3;23,8
9,119;0,3;23,8
9,132;0,4;23,7
9,132;0,4;23,7
9,132;0,4;23,7
9,146;0,5;23,7
9,146;0,5;23,7
9,146;0,5;23,7
9,158;0,6;23,6
9,158;0,6;23,6
9,158;0,6;23,6
9,171;0,7;23,6
9,171;0,7;23,6
9,171;0,7;23,6
9,185;0,9;23,5
9,185;0,9;23,5
9,185;0,9;23,5
9,198;1,1;23,4
9,198;1,1;23,4
9,198;1,1;23,4
9,211;1,3;23,4
9,211;1,3;23,4
9,211;1,3;23,4
9,225;1,6;23,3
9,225;1,6;23,3
9,225;1,6;23,3
9,238;1,9;23,2
9,238;1,9;23,2
9,238;1,9;23,2
9,251;2,3;23,2
9,251;2,3;23,2
9,251;2,3;23,2
9,265;2,7;23,1
9,265;2,7;23,1
9,265;2,7;23,1
9,278;3,3;23
9,278;3,3;23
9,278;3,3;23
9,291;4;23
9,291;4;23
9,291;4;23
9,303;4,8;22,9
9,303;4,8;22,9
9,303;4,8;22,9
9,317;5,7;22,8
9,317;5,7;22,8
9,317;5,7;22,8
9,33;6,8;22,8
9,33;6,8;22,8
9,33;6,8;22,8
9,343;8;22,7
9,343;8;22,7
9,343;8;22,7
9,357;9,4;22,6
9,357;9,4;22,6
9,357;9,4;22,6
9,37;10,9;22,6
9,37;10,9;22,6
9,37;10,9;22,6
9,383;12,6;22,5
9,383;12,6;22,5
9,383;12,6;22,5
9,397;14,5;22,4
9,397;14,5;22,4
9,397;14,5;22,4
9,41;16,6;22,4
9,41;16,6;22,4
9,41;16,6;22,4
9,423;18,8;22,3
9,423;18,8;22,3
9,423;18,8;22,3
9,437;21,3;22,3
9,437;21,3;22,3
9,437;21,3;22,3
9,45;23,9;22,2
9,45;23,9;22,2
9,45;23,9;22,2
9,462;26,7;22,1
9,462;26,7;22,1
9,462;26,7;22,1
9,475;29,7;22,1
9,475;29,7;22,1
9,475;29,7;22,1
9,489;32,9;22
9,489;32,9;22
9,489;32,9;22
9,502;36,3;21,9
9,502;36,3;21,9
9,502;36,3;21,9
9,515;39,9;21,9
9,515;39,9;21,9
9,515;39,9;21,9
9,53;43,6;21,8
9,53;43,6;21,8
9,53;43,6;21,8
9,542;47,5;21,7
9,542;47,5;21,7
9,542;47,5;21,7
9,555;51,6;21,7
9,555;51,6;21,7
9,555;51,6;21,7
9,569;55,9;21,6
9,569;55,9;21,6
9,569;55,9;21,6
9,582;60,3;21,5
9,582;60,3;21,5
9,582;60,3;21,5
9,595;64,9;21,5
9,595;64,9;21,5
9,595;64,9;21,5
9,609;69,7;21,4
9,609;69,7;21,4
9,609;69,7;21,4
9,622;74,7;21,3
9,622;74,7;21,3
9,622;74,7;21,3
9,634;79,7;21,3
9,634;79,7;21,3
9,634;79,7;21,3
9,648;85;21,2
9,648;85;21,2
9,648;85;21,2
9,661;90,4;21,1
9,661;90,4;21,1
9,661;90,4;21,1
9,675;95,9;21,1
9,675;95,9;21,1
9,675;95,9;21,1
9,688;101,5;21
9,688;101,5;21
9,688;101,5;21
9,702;107,2;20,9
9,702;107,2;20,9
9,702;107,2;20,9
9,715;113,1;20,9
9,715;113,1;20,9
9,715;113,1;20,9
9,728;119,2;20,8
9,728;119,2;20,8
9,728;119,2;20,8
9,742;125,4;20,7
